Household_ID,Month,Crop_Income,Livestock_Income,Off_Farm_Income,Food_Expenses,Healthcare_Expenses,Education_Expenses,Discretionary_Expenses,Total_Income
965,10,42462,40185,48897,74915,14983,22474,37457,131544
965,11,95480,21244,23230,65816,13163,19744,32908,139954
965,12,112493,29776,72328,86977,17395,26093,43488,214597
965,13,120657,34762,38743,71187,14237,21356,35593,194162
965,14,30237,27310,14844,29779,5955,8933,14889,72391
965,15,33602,25677,30935,31852,6370,9555,15926,90214
965,16,38049,42989,53536,79995,15999,23998,39997,134574
965,17,25870,11262,31512,27772,5554,8331,13886,68644
965,18,97758,67895,28558,90712,18142,27213,45356,194211
965,19,93598,21305,37120,91063,18212,27318,45531,152023
965,20,16133,17078,27978,27882,5576,8364,13941,61189
965,21,72913,23502,33519,51090,10218,15327,25545,129934
965,22,32302,47935,41407,58900,11780,17670,29450,121644
965,23,80847,32355,58853,93795,18759,28138,46897,172055
965,24,104638,53228,52181,101858,20371,30557,50929,210047
966,1,54244,14307,40639,39975,7995,11992,19987,109190
966,2,32103,51742,22629,38089,7617,11426,19044,106474
966,3,48771,38240,50355,70764,14152,21229,35382,137366
966,4,75227,24132,16522,64274,12854,19282,32137,115881
966,5,28755,39356,66526,68630,13726,20589,34315,134637
966,6,64369,13053,13045,29670,5934,8901,14835,90467
966,7,47895,14288,9142,28292,5658,8487,14146,71325
966,8,28728,47182,38932,58070,11614,17421,29035,114842
966,9,18570,9831,16179,22883,4576,6865,11441,44580
966,10,35946,39120,31979,47019,9403,14105,23509,107045
966,11,104132,17867,54303,68655,13731,20596,34327,176302
966,12,40979,30729,46306,38668,7733,11600,19334,118014
966,13,69608,36797,22680,40777,8155,12233,20388,129085
966,14,51341,49233,68748,56594,11318,16978,28297,169322
966,15,29891,20315,19832,28100,5620,8430,14050,70038
966,16,81543,41123,27226,72397,14479,21719,36198,149892
966,17,68788,51299,41939,89835,17967,26950,44917,162026
966,18,93194,66156,68823,85617,17123,25685,42808,228173
966,19,90919,15414,29119,43706,8741,13112,21853,135452
966,20,21989,14087,50565,51097,10219,15329,25548,86641
966,21,53979,27163,10255,44332,8866,13299,22166,91397
966,22,19431,25357,15621,20698,4139,6209,10349,60409
966,23,106739,54548,33790,73192,14638,21957,36596,195077
966,24,48970,16471,13397,33554,6710,10066,16777,78838
967,1,119703,42212,28582,112433,22486,33730,56216,190497
967,2,62437,36289,39443,46312,9262,13893,23156,138169
967,3,16201,8222,21275,19566,3913,5870,9783,45698
967,4,19344,14866,31245,28221,5644,8466,14110,65455
967,5,83124,13196,55587,90787,18157,27236,45393,151907
967,6,34963,9353,13350,20634,4126,6190,10317,57666
967,7,28033,38027,40125,46775,9355,14032,23387,106185
967,8,55074,67051,45869,100134,20026,30040,50067,167994
967,9,132519,63694,51506,123135,24627,36940,61567,247719
967,10,55663,35091,42017,46406,9281,13921,23203,132771
967,11,35300,51438,65427,88379,17675,26513,44189,152165
967,12,35767,38580,58173,61334,12266,18400,30667,132520
967,13,91507,26158,23555,76852,15370,23055,38426,141220
967,14,105076,35387,50370,103394,20678,31018,51697,190833
967,15,15947,30464,38123,39372,7874,11811,19686,84534
967,16,46542,25481,21684,51057,10211,15317,25528,93707
967,17,39595,31278,40931,63220,12644,18966,31610,111804
967,18,30286,60592,66318,85481,17096,25644,42740,157196
967,19,32252,40178,38195,54131,10826,16239,27065,110625
967,20,48125,48841,48937,69491,13898,20847,34745,145903
967,21,33495,14924,15796,28192,5638,8457,14096,64215
967,22,26769,40714,36589,33753,6750,10126,16876,104072
967,23,71698,10904,28755,49359,9871,14807,24679,111357
967,24,63423,30746,78440,84376,16875,25312,42188,172609
968,1,64795,19931,24105,47422,9484,14226,23711,108831
968,2,37813,26741,29450,40004,8000,12001,20002,94004
968,3,122579,49443,47747,81500,16300,24450,40750,219769
968,4,27627,39325,16034,34008,6801,10202,17004,82986
968,5,65818,37638,63439,60283,12056,18085,30141,166895
968,6,101785,13037,38902,49710,9942,14913,24855,153724
968,7,118517,17626,65076,104084,20816,31225,52042,201219
968,8,17850,15406,11920,23036,4607,6910,11518,45176
968,9,30495,15062,20382,30016,6003,9004,15008,65939
968,10,55002,13673,32230,32665,6533,9799,16332,100905
968,11,112866,42106,47529,98201,19640,29460,49100,202501
968,12,34036,10875,21787,25593,5118,7677,12796,66698
968,13,64679,31604,26381,71729,14345,21518,35864,122664
968,14,118522,27811,37461,57802,11560,17340,28901,183794
968,15,60376,20798,22993,31340,6268,9402,15670,104167
968,16,30677,42973,38340,61567,12313,18470,30783,111990
968,17,106955,24359,72282,75249,15049,22574,37624,203596
968,18,135819,26773,71445,117253,23450,35176,58626,234037
968,19,132110,27678,60887,89306,17861,26791,44653,220675
968,20,48662,14894,31674,52095,10419,15628,26047,95230
968,21,112814,33246,59337,114217,22843,34265,57108,205397
968,22,62569,42342,45224,87462,17492,26238,43731,150135
968,23,34700,31456,32813,41129,8225,12338,20564,98969
968,24,22340,13942,12794,14810,2962,4443,7405,49076
969,1,70276,13682,44860,44214,8842,13264,22107,128818
969,2,56485,10703,41419,42617,8523,12785,21308,108607
969,3,117020,44936,40490,109813,21962,32944,54906,202446
969,4,145730,70214,55620,155641,31128,46692,77820,271564
969,5,82025,48103,47584,64516,12903,19355,32258,177712
969,6,62564,32560,41912,57160,11432,17148,28580,137036
969,7,31272,19363,16524,31554,6310,9466,15777,67159
969,8,88308,37652,43021,64739,12947,19421,32369,168981
969,9,62117,12114,35694,44285,8857,13285,22142,109925
969,10,68981,13659,30293,60536,12107,18161,30268,112933
969,11,94495,27484,74740,68981,13796,20694,34490,196719
969,12,56116,33814,40285,60121,12024,18036,30060,130215
969,13,37313,32290,36328,50247,10049,15074,25123,105931
969,14,52961,10394,14331,26610,5322,7983,13305,77686
969,15,15729,24473,20873,31190,6238,9357,15595,61075
969,16,87074,40489,44529,61941,12388,18582,30970,172092
969,17,94522,65923,35376,99721,19944,29916,49860,195821
969,18,33820,21817,11754,28289,5657,8486,14144,67391
969,19,45208,16211,37964,48062,9612,14418,24031,99383
969,20,81831,41763,48376,81654,16330,24496,40827,171970
969,21,45192,27675,22930,57027,11405,17108,28513,95797
969,22,131473,63601,25255,70302,14060,21090,35151,220329
969,23,17004,17899,33219,26118,5223,7835,13059,68122
969,24,98005,69322,56014,106521,21304,31956,53260,223341
970,1,37254,67542,43128,77961,15592,23388,38980,147924
970,2,115356,32373,32899,102623,20524,30787,51311,180628
970,3,25022,15560,26598,22138,4427,6641,11069,67180
970,4,38696,33903,28675,38871,7774,11661,19435,101274
970,5,100285,32869,59388,64318,12863,19295,32159,192542
970,6,91643,21047,31434,46401,9280,13920,23200,144124
970,7,25888,47714,32381,32398,6479,9719,16199,105983
970,8,72183,18711,23320,61815,12363,18544,30907,114214
970,9,48916,20958,15238,29525,5905,8857,14762,85112
970,10,42327,26659,85604,64361,12872,19308,32180,154590
970,11,49682,8075,34667,28062,5612,8418,14031,92424
970,12,14011,8904,21269,24253,4850,7276,12126,44184
970,13,23012,24062,15767,20887,4177,6266,10443,62841
970,14,117274,42129,47933,89842,17968,26952,44921,207336
970,15,52762,23866,13568,36806,7361,11041,18403,90196
970,16,21401,16803,39570,29255,5851,8776,14627,77774
970,17,61807,37635,30237,56856,11371,17057,28428,129679
970,18,57000,31841,23055,34889,6977,10466,17444,111896
970,19,31932,51405,59914,58635,11727,17590,29317,143251
970,20,41437,19985,26086,40383,8076,12114,20191,87508
970,21,56820,32135,14603,49945,9989,14983,24972,103558
970,22,40831,18610,27095,40188,8037,12056,20094,86536
970,23,80050,43938,22989,64123,12824,19236,32061,146977
970,24,19211,17426,41075,36939,7387,11081,18469,77712
971,1,37840,37252,67837,46704,9340,14011,23352,142929
971,2,141196,19598,66929,89469,17893,26840,44734,227723
971,3,62695,24516,54904,83849,16769,25154,41924,142115
971,4,46306,26453,53123,73900,14780,22170,36950,125882
971,5,39326,31157,44548,56246,11249,16873,28123,115031
971,6,122995,41651,40156,92118,18423,27635,46059,204802
971,7,88570,14865,56676,59092,11818,17727,29546,160111
971,8,42868,15975,15102,30173,6034,9052,15086,73945
971,9,55413,61891,55886,85567,17113,25670,42783,173190
971,10,44076,24136,57106,68134,13626,20440,34067,125318
971,11,47984,12489,28831,48954,9790,14686,24477,89304
971,12,24629,27929,40898,31919,6383,9575,15959,93456
971,13,20987,18733,16520,25396,5079,7618,12698,56240
971,14,39313,54852,76004,87511,17502,26253,43755,170169
971,15,88331,60143,23385,87456,17491,26236,43728,171859
971,16,50007,22711,36542,64688,12937,19406,32344,109260
971,17,76243,16386,55680,50153,10030,15045,25076,148309
971,18,47373,31360,36022,50320,10064,15096,25160,114755
971,19,25032,8272,31438,20938,4187,6281,10469,64742
971,20,29875,15767,23418,32540,6508,9762,16270,69060
971,21,36446,37222,45148,60017,12003,18005,30008,118816
971,22,64591,35373,16888,37680,7536,11304,18840,116852
971,23,44851,37783,25948,49945,9989,14983,24972,108582
971,24,35503,30020,24604,53329,10665,15998,26664,90127
972,1,40427,15001,32213,27219,5443,8165,13609,87641
972,2,63189,23082,33930,42482,8496,12744,21241,120201
972,3,37516,15827,27118,37323,7464,11196,18661,80461
972,4,28814,24349,21751,38490,7698,11547,19245,74914
972,5,55038,16762,47898,65508,13101,19652,32754,119698
972,6,26557,19748,68121,44553,8910,13366,22276,114426
972,7,64588,40613,24677,52025,10405,15607,26012,129878
972,8,57609,20124,29484,57540,11508,17262,28770,107217
972,9,73795,45127,17394,58102,11620,17430,29051,136316
972,10,73354,31344,52110,88243,17648,26473,44121,156808
972,11,113436,42252,66035,127713,25542,38314,63856,221723
972,12,23646,8709,21137,29706,5941,8911,14853,53492
972,13,52572,37073,60625,48865,9773,14659,24432,150270
972,14,70232,64421,38017,79762,15952,23928,39881,172670
972,15,62650,27846,23923,66805,13361,20041,33402,114419
972,16,41987,33194,35780,65368,13073,19610,32684,110961
972,17,57849,20806,35012,52039,10407,15611,26019,113667
972,18,42210,22237,30653,40874,8174,12262,20437,95100
972,19,73555,44081,43832,57572,11514,17271,28786,161468
972,20,41565,58135,27608,76276,15255,22883,38138,127308
972,21,31953,32615,36415,49073,9814,14722,24536,100983
972,22,92328,12113,40298,46889,9377,14066,23444,144739
972,23,81385,52652,44123,100325,20065,30097,50162,178160
972,24,122448,47113,37631,102974,20594,30892,51487,207192
973,1,49171,27379,33404,43927,8785,13178,21963,109954
973,2,50003,13141,24000,30985,6197,9295,15492,87144
973,3,34547,24940,28013,43708,8741,13112,21854,87500
973,4,96830,48217,55899,60855,12171,18256,30427,200946
973,5,111107,37336,68074,121078,24215,36323,60539,216517
973,6,91803,53417,32022,86655,17331,25996,43327,177242
973,7,54899,63772,76473,70977,14195,21293,35488,195144
973,8,58591,36141,67061,82279,16455,24683,41139,161793
973,9,96552,15386,65539,67251,13450,20175,33625,177477
973,10,23030,6619,9803,22305,4461,6691,11152,39452
973,11,27409,28490,42104,48858,9771,14657,24429,98003
973,12,52204,18716,8696,45054,9010,13516,22527,79616
973,13,16677,20831,25950,32931,6586,9879,16465,63458
973,14,19236,10380,18036,19931,3986,5979,9965,47652
973,15,42068,8266,13870,34969,6993,10490,17484,64204
973,16,73764,43357,30472,80420,16084,24126,40210,147593
973,17,67277,15488,54370,81079,16215,24323,40539,137135
973,18,44198,21156,28902,45778,9155,13733,22889,94256
973,19,94077,59950,45458,100954,20190,30286,50477,199485
973,20,94881,44552,29568,75131,15026,22539,37565,169001
973,21,50900,18199,61306,49687,9937,14906,24843,130405
973,22,73114,45640,41219,51941,10388,15582,25970,159973
973,23,64758,38059,55040,83077,16615,24923,41538,157857
973,24,37691,17329,55234,48607,9721,14582,24303,110254
974,1,51536,28458,15155,52659,10531,15797,26329,95149
974,2,21841,10435,21064,22917,4583,6875,11458,53340
974,3,21216,10940,17510,28940,5788,8682,14470,49666
974,4,98726,37305,35422,70551,14110,21165,35275,171453
974,5,62117,38806,24931,54212,10842,16263,27106,125854
974,6,54845,34162,28380,58365,11673,17509,29182,117387
974,7,23489,20633,12287,22299,4459,6689,11149,56409
974,8,38926,38105,45337,59752,11950,17925,29876,122368
974,9,41209,43828,66019,45910,9182,13773,22955,151056
974,10,47174,31494,29119,40247,8049,12074,20123,107787
974,11,36001,27813,53106,43264,8652,12979,21632,116920
974,12,65522,25627,49952,47028,9405,14108,23514,141101
974,13,99953,28954,68065,113781,22756,34134,56890,196972
974,14,32458,19645,37109,53098,10619,15929,26549,89212
974,15,30982,56626,24960,35130,7026,10539,17565,112568
974,16,48564,8392,13261,30426,6085,9127,15213,70217
974,17,32142,43598,32964,38025,7605,11407,19012,108704
974,18,34332,8193,20855,34786,6957,10436,17393,63380
974,19,92609,23949,41933,54554,10910,16366,27277,158491
974,20,41890,7389,22284,25416,5083,7624,12708,71563
974,21,21093,29705,18905,36278,7255,10883,18139,69703
974,22,121881,30155,36546,61619,12323,18485,30809,188582
974,23,63121,32289,33512,75392,15078,22617,37696,128922
974,24,37383,14270,41885,48634,9726,14590,24317,93538
975,1,38153,18142,24531,47942,9588,14382,23971,80826
975,2,54109,32280,24956,48338,9667,14501,24169,111345
975,3,59525,20028,82448,59845,11969,17953,29922,162001
975,4,24726,12519,19813,33137,6627,9941,16568,57058
975,5,96448,16120,51211,74067,14813,22220,37033,163779
975,6,75660,27630,68346,100407,20081,30122,50203,171636
975,7,46035,24085,50735,70824,14164,21247,35412,120855
975,8,53375,32551,13892,53879,10775,16163,26939,99818
975,9,44890,10477,43483,36351,7270,10905,18175,98850
975,10,33289,27416,12407,27067,5413,8120,13533,73112
975,11,89361,22742,15810,63189,12637,18956,31594,127913
975,12,47537,28941,61345,61075,12215,18322,30537,137823
975,13,30537,38891,23085,39314,7862,11794,19657,92513
975,14,107553,15393,64718,67781,13556,20334,33890,187664
975,15,60966,28089,64395,56249,11249,16874,28124,153450
975,16,100804,22693,85235,85469,17093,25640,42734,208732
975,17,142260,59501,49045,122744,24548,36823,61372,250806
975,18,93520,33440,61977,59064,11812,17719,29532,188937
975,19,68013,35731,52087,65033,13006,19510,32516,155831
975,20,49654,61035,38905,78428,15685,23528,39214,149594
975,21,92549,42839,47568,77996,15599,23398,38998,182956
975,22,104850,52183,30036,89620,17924,26886,44810,187069
975,23,37266,44536,22160,34323,6864,10297,17161,103962
975,24,46109,39969,37516,71889,14377,21566,35944,123594
976,1,42164,29152,45239,39826,7965,11948,19913,116555
976,2,76781,37008,23641,67990,13598,20397,33995,137430
976,3,20576,23170,37850,28554,5710,8566,14277,81596
976,4,27415,29595,56322,67463,13492,20238,33731,113332
976,5,33160,56780,29349,58432,11686,17529,29216,119289
976,6,61931,26284,51491,63726,12745,19117,31863,139706
976,7,21812,10316,23459,30775,6155,9232,15387,55587
976,8,119753,26587,75689,77987,15597,23396,38993,222029
976,9,76588,38844,55067,72863,14572,21859,36431,170499
976,10,40904,35667,42508,70636,14127,21191,35318,119079
976,11,48551,31677,44833,56532,11306,16959,28266,125061
976,12,46279,28870,37659,55129,11025,16538,27564,112808
976,13,63112,13718,36602,36347,7269,10904,18173,113432
976,14,104180,36889,55438,63194,12638,18958,31597,196507
976,15,42861,19796,29872,29469,5893,8840,14734,92529
976,16,15203,18932,21360,24813,4962,7444,12406,55495
976,17,53296,67051,78202,102379,20475,30713,51189,198549
976,18,53787,32659,43875,51790,10358,15537,25895,130321
976,19,27917,25636,22099,35750,7150,10725,17875,75652
976,20,50473,28090,24520,48770,9754,14631,24385,103083
976,21,69525,22386,36311,44559,8911,13367,22279,128222
976,22,21786,9679,29020,31770,6354,9531,15885,60485
976,23,97847,46308,29254,80442,16088,24132,40221,173409
976,24,59019,14695,24745,33083,6616,9925,16541,98459
977,1,34710,34836,47292,68267,13653,20480,34133,116838
977,2,43380,27435,72211,53485,10697,16045,26742,143026
977,3,72817,33285,39988,61929,12385,18578,30964,146090
977,4,48770,19784,59288,74576,14915,22372,37288,127842
977,5,63110,20070,29303,44964,8992,13489,22482,112483
977,6,71123,50775,57724,63859,12771,19157,31929,179622
977,7,34573,51929,17997,62150,12430,18645,31075,104499
977,8,51589,50585,56605,95061,19012,28518,47530,158779
977,9,14230,15382,14761,22468,4493,6740,11234,44373
977,10,55332,14366,40619,62686,12537,18805,31343,110317
977,11,34022,18192,42308,56679,11335,17003,28339,94522
977,12,42191,46924,36211,43100,8620,12930,21550,125326
977,13,106291,31679,40759,98756,19751,29626,49378,178729
977,14,30463,37865,60569,40460,8092,12138,20230,128897
977,15,77909,25062,60246,80508,16101,24152,40254,163217
977,16,46569,6451,29689,40298,8059,12089,20149,82709
977,17,63125,23858,21620,48449,9689,14534,24224,108603
977,18,68722,26421,43346,65460,13092,19638,32730,138489
977,19,38303,14564,21607,28548,5709,8564,14274,74474
977,20,87008,42589,63266,58282,11656,17484,29141,192863
977,21,91959,46743,32618,61068,12213,18320,30534,171320
977,22,29638,33092,36571,57616,11523,17284,28808,99301
977,23,84813,60400,68428,81495,16299,24448,40747,213641
977,24,71731,53489,23425,76381,15276,22914,38190,148645
978,1,33934,15293,36658,37491,7498,11247,18745,85885
978,2,92671,36444,49813,106346,21269,31904,53173,178928
978,3,32084,20629,27119,47386,9477,14216,23693,79832
978,4,128982,67242,81003,127179,25435,38153,63589,277227
978,5,59759,24539,36682,48800,9760,14640,24400,120980
978,6,39670,21882,19958,34323,6864,10296,17161,81510
978,7,69755,14652,15514,40688,8137,12206,20344,99921
978,8,48050,26272,19565,29815,5963,8944,14907,93887
978,9,60400,35806,15941,35318,7063,10595,17659,112147
978,10,14947,21135,27709,29878,5975,8963,14939,63791
978,11,41885,23096,23341,41739,8347,12521,20869,88322
978,12,52340,22891,9786,27360,5472,8208,13680,85017
978,13,55576,59019,50085,68522,13704,20556,34261,164680
978,14,100917,66572,28846,113092,22618,33927,56546,196335
978,15,43794,18245,33518,41186,8237,12355,20593,95557
978,16,88270,34260,20952,58377,11675,17513,29188,143482
978,17,51066,54380,31818,44171,8834,13251,22085,137264
978,18,76657,31332,51168,87235,17447,26170,43617,159157
978,19,79219,40688,41553,77050,15410,23115,38525,161460
978,20,90731,14672,25131,45755,9151,13726,22877,130534
978,21,70304,32505,47582,63862,12772,19158,31931,150391
978,22,53192,45981,33718,68941,13788,20682,34470,132891
978,23,43710,13398,31616,33671,6734,10101,16835,88724
978,24,64673,16528,52542,59646,11929,17893,29823,133743
979,1,32333,62865,65884,74571,14914,22371,37285,161082
979,2,104179,38414,55139,101681,20336,30504,50840,197732
979,3,103099,24194,51531,84369,16873,25310,42184,178824
979,4,128780,50486,54008,101920,20384,30576,50960,233274
979,5,20860,8822,14437,15524,3104,4657,7762,44119
979,6,121898,15269,26814,64447,12889,19334,32223,163981
979,7,75891,45553,44049,68831,13766,20649,34415,165493
979,8,106603,38926,45100,109461,21892,32838,54730,190629
979,9,38841,28791,27071,47101,9420,14130,23550,94703
979,10,44884,11591,13056,32146,6429,9643,16073,69531
979,11,34022,25530,77352,62020,12404,18606,31010,136904
979,12,123387,18530,64404,102478,20495,30743,51239,206321
979,13,60845,21571,17055,36688,7337,11006,18344,99471
979,14,16564,28099,16415,26168,5233,7850,13084,61078
979,15,65356,44930,61180,80472,16094,24141,40236,171466
979,16,27455,38823,21492,36013,7202,10804,18006,87770
979,17,41198,27041,20892,28132,5626,8439,14066,89131
979,18,48020,21152,50110,51120,10224,15336,25560,119282
979,19,71326,19801,40859,45100,9020,13530,22550,131986
979,20,38200,10854,26613,40496,8099,12149,20248,75667
979,21,72418,21570,26519,54426,10885,16327,27213,120507
979,22,82796,27309,39766,88413,17682,26523,44206,149871
979,23,93035,47034,55461,80149,16029,24044,40074,195530
979,24,58579,20450,29163,41070,8214,12321,20535,108192
980,1,15860,21229,19978,34198,6839,10259,17099,57067
980,2,33118,12892,16035,24629,4925,7388,12314,62045
980,3,36538,10441,9308,23632,4726,7089,11816,56287
980,4,69209,15780,18835,31451,6290,9435,15725,103824
980,5,87485,16516,36361,51018,10203,15305,25509,140362
980,6,15452,32405,19376,35814,7162,10744,17907,67233
980,7,40095,37485,32779,56467,11293,16940,28233,110359
980,8,32299,9087,50779,38736,7747,11620,19368,92165
980,9,29916,13120,44846,50577,10115,15173,25288,87882
980,10,31428,44676,36252,52019,10403,15605,26009,112356
980,11,43257,10084,48700,49867,9973,14960,24933,102041
980,12,18789,5932,12686,20239,4047,6071,10119,37407
980,13,40751,28965,14554,43064,8612,12919,21532,84270
980,14,117160,52213,47485,74771,14954,22431,37385,216858
980,15,60653,17179,32923,49113,9822,14734,24556,110755
980,16,91033,48022,52336,92069,18413,27620,46034,191391
980,17,36162,28373,40273,33043,6608,9913,16521,104808
980,18,55788,35644,43044,50247,10049,15074,25123,134476
980,19,37550,40032,33398,59375,11875,17812,29687,110980
980,20,99137,28095,25979,89863,17972,26959,44931,153211
980,21,15735,18106,14068,28462,5692,8538,14231,47909
980,22,61825,13782,31498,55204,11040,16561,27602,107105
980,23,28108,47399,49488,63835,12767,19150,31917,124995
980,24,137341,20783,47806,105408,21081,31622,52704,205930
981,1,29374,10123,30949,27395,5479,8218,13697,70446
981,2,83894,42545,33124,67543,13508,20262,33771,159563
981,3,66635,12872,27581,37887,7577,11366,18943,107088
981,4,35428,41255,61719,61042,12208,18312,30521,138402
981,5,99373,22337,46441,52494,10498,15748,26247,168151
981,6,51010,15242,25002,50068,10013,15020,25034,91254
981,7,61837,31453,58202,88507,17701,26552,44253,151492
981,8,39966,34687,16312,31059,6211,9317,15529,90965
981,9,74791,31665,30014,60790,12158,18237,30395,136470
981,10,68868,10513,25625,45347,9069,13604,22673,105006
981,11,110203,44533,66136,115677,23135,34703,57838,220872
981,12,35694,44378,68929,67694,13538,20308,33847,149001
981,13,78930,20918,45916,63267,12653,18980,31633,145764
981,14,64989,25578,23765,39091,7818,11727,19545,114332
981,15,80018,35224,30939,56391,11278,16917,28195,146181
981,16,41677,23531,57559,58477,11695,17543,29238,122767
981,17,140232,30065,64437,73287,14657,21986,36643,234734
981,18,74323,19612,14184,43258,8651,12977,21629,108119
981,19,57216,17992,43739,40795,8159,12238,20397,118947
981,20,35082,39469,51609,40727,8145,12218,20363,126160
981,21,20457,37664,21730,34166,6833,10249,17083,79851
981,22,34035,11550,21764,26377,5275,7913,13188,67349
981,23,42134,15146,28242,40329,8065,12098,20164,85522
981,24,39358,21868,10155,25803,5160,7741,12901,71381
982,1,24723,27627,11710,20283,4056,6085,10141,64060
982,2,16866,9206,17556,13547,2709,4064,6773,43628
982,3,102495,36396,58335,84715,16943,25414,42357,197226
982,4,48239,27810,51855,38671,7734,11601,19335,127904
982,5,51905,18190,65204,42862,8572,12858,21431,135299
982,6,83588,27744,27377,55902,11180,16770,27951,138709
982,7,46185,57712,33894,80219,16043,24065,40109,137791
982,8,29918,24130,23035,39667,7933,11900,19833,77083
982,9,30645,24185,16436,37191,7438,11157,18595,71266
982,10,30735,32146,32117,33363,6672,10008,16681,94998
982,11,96422,51124,64188,99750,19950,29925,49875,211734
982,12,79096,25819,60649,61142,12228,18342,30571,165564
982,13,78389,63886,62393,93224,18644,27967,46612,204668
982,14,41374,31383,63779,74275,14855,22282,37137,136536
982,15,84017,24708,20529,55513,11102,16654,27756,129254
982,16,81095,17751,54635,56573,11314,16972,28286,153481
982,17,86495,45756,35341,65765,13153,19729,32882,167592
982,18,16088,30444,20936,30153,6030,9045,15076,67468
982,19,89163,21153,57997,91394,18278,27418,45697,168313
982,20,65043,48005,56202,82954,16590,24886,41477,169250
982,21,97734,52642,33070,107619,21523,32285,53809,183446
982,22,130980,69592,81442,167233,33446,50170,83616,282014
982,23,17087,13890,29754,23923,4784,7177,11961,60731
982,24,88082,29311,40374,78576,15715,23572,39288,157767
983,1,88057,56371,49053,99159,19831,29747,49579,193481
983,2,83891,14985,70030,79045,15809,23713,39522,168906
983,3,58898,24943,52504,73773,14754,22131,36886,136345
983,4,56903,16081,35676,41597,8319,12479,20798,108660
983,5,36967,36265,59931,70379,14075,21113,35189,133163
983,6,68851,16796,40144,47216,9443,14164,23608,125791
983,7,42412,50168,37275,60108,12021,18032,30054,129855
983,8,19311,14237,26704,20119,4023,6035,10059,60252
983,9,100870,32642,64287,100016,20003,30004,50008,197799
983,10,50710,17698,33590,56813,11362,17044,28406,101998
983,11,89162,48257,17457,80894,16178,24268,40447,154876
983,12,54916,25220,32007,65723,13144,19717,32861,112143
983,13,25085,21207,15562,36904,7380,11071,18452,61854
983,14,116181,12893,50063,78508,15701,23552,39254,179137
983,15,23932,12891,17877,18950,3790,5685,9475,54700
983,16,94398,47606,19215,82828,16565,24848,41414,161219
983,17,46687,46108,28539,51709,10341,15512,25854,121334
983,18,15966,25515,32453,30693,6138,9208,15346,73934
983,19,14704,22873,29760,23870,4774,7161,11935,67337
983,20,107715,27198,24865,49876,9975,14962,24938,159778
983,21,24914,14669,29510,36562,7312,10968,18281,69093
983,22,45622,25627,33281,46468,9293,13940,23234,104530
983,23,48049,37282,75307,67331,13466,20199,33665,160638
983,24,15087,30521,13435,24210,4842,7263,12105,59043
984,1,102806,54696,51850,94478,18895,28343,47239,209352
984,2,101147,37884,60986,104537,20907,31361,52268,200017
984,3,44033,21358,32994,42331,8466,12699,21165,98385
984,4,39706,9244,16370,21464,4292,6439,10732,65320
984,5,94316,12078,62577,63799,12759,19139,31899,168971
984,6,18496,25010,27083,23998,4799,7199,11999,70589
984,7,17332,21182,29551,24300,4860,7290,12150,68065
984,8,77253,50479,64235,107957,21591,32387,53978,191967
984,9,38123,48108,19244,37085,7417,11125,18542,105475
984,10,65869,14837,34885,59854,11970,17956,29927,115591
984,11,82233,16461,61665,62640,12528,18792,31320,160359
984,12,94938,31599,37713,93688,18737,28106,46844,164250
984,13,104660,47802,61119,103937,20787,31181,51968,213581
984,14,93821,13960,43310,75913,15182,22773,37956,151091
984,15,52888,59040,49708,73962,14792,22188,36981,161636
984,16,79880,28387,16470,72114,14422,21634,36057,124737
984,17,61663,17255,28819,37421,7484,11226,18710,107737
984,18,48370,16870,24710,34712,6942,10413,17356,89950
984,19,13728,10151,16898,23298,4659,6989,11649,40777
984,20,39327,27992,29273,57636,11527,17290,28818,96592
984,21,33262,30847,34958,52613,10522,15784,26306,99067
984,22,104853,55313,64700,81796,16359,24538,40898,224866
984,23,35121,22803,28779,49637,9927,14891,24818,86703
984,24,37472,38746,67280,50273,10054,15082,25136,143498
985,1,45147,17484,44362,60181,12036,18054,30090,106993
985,2,36101,38658,36906,46331,9266,13899,23165,111665
985,3,51495,13331,37271,32098,6419,9629,16049,102097
985,4,59812,15206,75672,72864,14572,21859,36432,150690
985,5,77590,66000,81115,92312,18462,27693,46156,224705
985,6,116232,45245,78332,73326,14665,21997,36663,239809
985,7,71639,31865,35851,48108,9621,14432,24054,139355
985,8,33008,13442,18290,28277,5655,8483,14138,64740
985,9,37972,17753,33929,44440,8888,13332,22220,89654
985,10,44951,36216,19505,31193,6238,9358,15596,100672
985,11,18539,33983,33938,39445,7889,11833,19722,86460
985,12,20650,33171,35490,28054,5610,8416,14027,89311
985,13,30220,9544,42485,46941,9388,14082,23470,82249
985,14,53385,36973,12307,52575,10515,15772,26287,102665
985,15,31913,23513,33807,29016,5803,8705,14508,89233
985,16,82987,30448,21206,60897,12179,18269,30448,134641
985,17,43151,14779,33070,47368,9473,14210,23684,91000
985,18,74098,19690,42337,52597,10519,15779,26298,136125
985,19,107065,35938,29144,61342,12268,18402,30671,172147
985,20,79032,33787,33383,73497,14699,22049,36748,146202
985,21,104407,44767,82061,123402,24680,37020,61701,231235
985,22,50777,32235,15542,41416,8283,12424,20708,98554
985,23,112761,16131,34261,60707,12141,18212,30353,163153
985,24,69391,20194,24396,66403,13280,19920,33201,113981
986,1,143136,23767,64841,106805,21361,32041,53402,231744
986,2,18935,33233,30292,36865,7373,11059,18432,82460
